Semester;AnkerID (veranstid);Veranstaltungsnummer;Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Prüfungsnr.;Prüfungstext
20251;1077775;11948;"Förderung der Rechtschreibkompetenz &#8211; von Anfang an";31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10599;Modulprüfung zum Modul: Lernbereichsdidaktiken III: Problemstellungen der Schriftspracherwerbs- didaktik
20251;1077775;11948;"Förderung der Rechtschreibkompetenz &#8211; von Anfang an";34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10599;Modulprüfung zum Modul: Lernbereichsdidaktiken III: Problemstellungen der Schriftspracherwerbs- didaktik
20251;1077778;11918;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10402;Analyse und Planung von Grundschulunterricht
20251;1077778;11918;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10401;Analyse und Planung von Grundschulunterricht
20251;1077778;11918;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);80;Bachelor (Modellstudiengang);505;Grundschulpädagogik u.-didaktik für PIR bei Hörschädigung;---;N3;;N;Nebenfach;2015;10901;Analyse und Planung von Grundschulunterricht
20251;1077810;11702;Gruppe 2 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077810;11702;Gruppe 2 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;33;Lehramt Realschule (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077810;11702;Gruppe 2 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;21199;Modulprüfung zum Modul: Erziehungswissen- schaftlich-didaktische Vertiefung IV
20251;1077810;11702;Gruppe 2 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077811;11703;Sozial-emotionale Kompetenzen fördern: Prävention von Verhaltensstörungen in der Grundschule;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077811;11703;Sozial-emotionale Kompetenzen fördern: Prävention von Verhaltensstörungen in der Grundschule;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;21199;Modulprüfung zum Modul: Erziehungswissen- schaftlich-didaktische Vertiefung IV
20251;1077812;11704;Prävention in der Schule;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077812;11704;Prävention in der Schule;32;Lehramt Mittelschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22899;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077812;11704;Prävention in der Schule;33;Lehramt Realschule (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077812;11704;Prävention in der Schule;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;21199;Modulprüfung zum Modul: Erziehungswissen- schaftlich-didaktische Vertiefung IV
20251;1077812;11704;Prävention in der Schule;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077813;11706;Lern- und Verhaltensauffälligkeiten in der Schulpraxis;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077813;11706;Lern- und Verhaltensauffälligkeiten in der Schulpraxis;33;Lehramt Realschule (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077813;11706;Lern- und Verhaltensauffälligkeiten in der Schulpraxis;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077818;11710;(Selbst-)Führung: Den (Berufs-)Alltag für sich und andere erfolgreich gestalten;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077818;11710;(Selbst-)Führung: Den (Berufs-)Alltag für sich und andere erfolgreich gestalten;33;Lehramt Realschule (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077818;11710;(Selbst-)Führung: Den (Berufs-)Alltag für sich und andere erfolgreich gestalten;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077819;11711;Lern- und Leistungsstörungen im Kindes- und Jugendalter: Diagnostik und Interventionen;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077819;11711;Lern- und Leistungsstörungen im Kindes- und Jugendalter: Diagnostik und Interventionen;33;Lehramt Realschule (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077819;11711;Lern- und Leistungsstörungen im Kindes- und Jugendalter: Diagnostik und Interventionen;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077819;11711;Lern- und Leistungsstörungen im Kindes- und Jugendalter: Diagnostik und Interventionen;39;Lehramt für Sonderpädagogik MS (modularisiert / 2 Unterrichtsfächer);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;21199;Modulprüfung zum Modul: Erziehungswissen- schaftlich-didaktische Vertiefung IV
20251;1077820;11712;Gruppe 1 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22999;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077820;11712;Gruppe 1 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;32;Lehramt Mittelschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;22899;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077820;11712;Gruppe 1 Lese-Rechtschreibstörung, Rechenstörung, ADHS und psychische Auffälligkeiten: Diagnostik und Intervention bei Lern- und Leistungsstörungen;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;21299;Modulprüfung zum Modul: Erziehungswissenschaftlich-didaktische Vertiefung IV
20251;1077844;14417;(Alt)kirchenslavisch;35;Lehramt Gymnasium (modularisiert);139;Russisch;---;U3;;U;Unterrichtsfach;2023;10699;Modulprüfung zum Modul: Aufbaumodul russistische Sprachwissenschaft
20251;1077844;14417;(Alt)kirchenslavisch;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2023;20199;Modulprüfung zum Modul: Aufbaumodul slavistische Sprachwissenschaft II
20251;1077844;14417;(Alt)kirchenslavisch;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;23113;Kernveranstaltung zu Themen der Linguistik: m
20251;1077850;12612;"Kultur für Alle?! Ethnografische Perspektiven auf Soziokultur und &#8222;dritte Orte&#8220; in München";88;Master;174;Empirische Kulturwiss. und Europäische Ethnologie;---;M0;;H;Hauptfach;2018;10299;Modulprüfung zum Modul: Themenmodul: Europäische Gesellschaften
20251;1077850;12612;"Kultur für Alle?! Ethnografische Perspektiven auf Soziokultur und &#8222;dritte Orte&#8220; in München";88;Master;174;Empirische Kulturwiss. und Europäische Ethnologie;---;M0;;H;Hauptfach;2018;10399;Modulprüfung zum Modul: Themenmodul: Stadt und urbane Alltagskulturen
20251;1077850;12612;"Kultur für Alle?! Ethnografische Perspektiven auf Soziokultur und &#8222;dritte Orte&#8220; in München";88;Master;174;Empirische Kulturwiss. und Europäische Ethnologie;---;M0;;H;Hauptfach;2018;20199;Modulprüfung zum Modul: Profilmodul: Thematische Vertiefung I
20251;1077850;12612;"Kultur für Alle?! Ethnografische Perspektiven auf Soziokultur und &#8222;dritte Orte&#8220; in München";88;Master;459;Osteuropastudien;---;M0;;H;Hauptfach;2023;34899;Modulprüfung zum Modul: Europäische Ethnologie: Europäische Gesellschaften (Schwerpunktbereich Sozial- und Kulturwissenschaften)
20251;1077851;13003;(Alt)Kirchenslavisch: Lektüre;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2023;21399;Modulprüfung zum Modul: Vertiefungsmodul slavistische Sprachwissenschaft II
20251;1077851;13003;(Alt)Kirchenslavisch: Lektüre;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;23118;Begleitkurs zu Themen der Linguistik: o
20251;1077854;14434;Politische Rhetorik in Osteuropa, Deutschland und USA;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22109;Themen der Literaturwissenschaft: i
20251;1077854;14434;Politische Rhetorik in Osteuropa, Deutschland und USA;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22110;Themen der Literaturwissenschaft: j
20251;1077854;14434;Politische Rhetorik in Osteuropa, Deutschland und USA;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22112;Themen der Literaturwissenschaft: l
20251;1077854;14434;Politische Rhetorik in Osteuropa, Deutschland und USA;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24109;Themen der Kultur- und Medienwissenschaften: i
20251;1077854;14434;Politische Rhetorik in Osteuropa, Deutschland und USA;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24110;Themen der Kultur- und Medienwissenschaften: j
20251;1077856;14416;Jugoslawische Moderne und Postmoderne I;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22113;Kernveranstaltung zu Themen der Literaturwissenschaft: m
20251;1077856;14416;Jugoslawische Moderne und Postmoderne I;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22117;Kernveranstaltung zu Themen der Literaturwissenschaft: o
20251;1077858;12613;Das kulturelle Imaginäre der Altstadt;88;Master;173;Ethnologie;---;M0;;H;Hauptfach;2018;20599;Modulprüfung zum Modul: Profilmodul: Inter- und transdisziplinäre Perspektiven
20251;1077858;12613;Das kulturelle Imaginäre der Altstadt;88;Master;174;Empirische Kulturwiss. und Europäische Ethnologie;---;M0;;H;Hauptfach;2018;10399;Modulprüfung zum Modul: Themenmodul: Stadt und urbane Alltagskulturen
20251;1077858;12613;Das kulturelle Imaginäre der Altstadt;88;Master;174;Empirische Kulturwiss. und Europäische Ethnologie;---;M0;;H;Hauptfach;2018;20399;Modulprüfung zum Modul: Profilmodul: Thematische Vertiefung II
20251;1077859;14440;Jugoslawische Moderne und Postmoderne (Seminar);83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22110;Themen der Literaturwissenschaft: j
20251;1077859;14440;Jugoslawische Moderne und Postmoderne (Seminar);83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24109;Themen der Kultur- und Medienwissenschaften: i
20251;1077873;14439;Übersetzungskurs zur Frauen- und Geschlechterforschung Maria Janions;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2010;21101;Soziale und politische Aspekte - erste slavische Sprache
20251;1077873;14439;Übersetzungskurs zur Frauen- und Geschlechterforschung Maria Janions;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24110;Themen der Kultur- und Medienwissenschaften: j
20251;1077873;14439;Übersetzungskurs zur Frauen- und Geschlechterforschung Maria Janions;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24111;Themen der Kultur- und Medienwissenschaften: k
20251;1077880;09029;Geschichte der Sexualitäten in der Frühen Neuzeit;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2010;20302;Vertiefungsvorlesung Neuere Geschichte I
20251;1077880;09029;Geschichte der Sexualitäten in der Frühen Neuzeit;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2010;20701;Vertiefungsvorlesung Neuere und Neueste Geschichte I
20251;1077890;14445;Russische Landeskunde: Literarische Reisen durch Raum und Zeit;35;Lehramt Gymnasium (modularisiert);139;Russisch;---;U3;;U;Unterrichtsfach;2023;11099;Modulprüfung zum Modul: Russische Landeskunde II
20251;1077890;14445;Russische Landeskunde: Literarische Reisen durch Raum und Zeit;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2010;10602;Landes- und Kulturkunde
20251;1077933;14433;"Russia&#8217;s Literary Demons";83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22109;Themen der Literaturwissenschaft: i
20251;1077933;14433;"Russia&#8217;s Literary Demons";83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22111;Themen der Literaturwissenschaft: k
20251;1077933;14433;"Russia&#8217;s Literary Demons";88;Master;146;Slavische Philologie;G20;00;;H;Hauptfach;-1;20799;Modulprüfung zum Modul: Forschungsfragen der slavistischen Literaturwissenschaft B
20251;1077963;09395;Die Amalienburg;83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20299;Modulprüfung zum Modul: Basismodul Epoche II (Frühe Neuzeit)
20251;1077963;09395;Die Amalienburg;83;Bachelor;510;Kunst, Musik, Theater;---;N3;;N;Nebenfach;2021;20699;Modulprüfung zum Modul: Basismodul Epoche II (Frühe Neuzeit)
20251;1077964;01114;Interdisziplinäres Seminar: Virtual Reality: Virtuelle Lernumgebungen zu zwei Holocaust-Überlebenden entwickeln und praktisch an Schulen erproben;35;Lehramt Gymnasium (modularisiert);086;Katholische Theologie;---;U3;;U;Unterrichtsfach;2010;10601;Planungsseminar Katholische Religionslehre
20251;1077964;01114;Interdisziplinäres Seminar: Virtual Reality: Virtuelle Lernumgebungen zu zwei Holocaust-Überlebenden entwickeln und praktisch an Schulen erproben;35;Lehramt Gymnasium (modularisiert);086;Katholische Theologie;---;U3;;U;Unterrichtsfach;2010;10603;Thematisches religionspädagogisches Seminar
20251;1077964;01114;Interdisziplinäres Seminar: Virtual Reality: Virtuelle Lernumgebungen zu zwei Holocaust-Überlebenden entwickeln und praktisch an Schulen erproben;83;Bachelor;086;Katholische Theologie;---;N3;;N;Nebenfach;2010;10410;Seminar Religionspädagogik 1
20251;1077966;09399;Kunst im Blauen Land;83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20399;Modulprüfung zum Modul: Basismodul Epoche III (Moderne und Gegenwart)
20251;1077966;09399;Kunst im Blauen Land;83;Bachelor;510;Kunst, Musik, Theater;---;N3;;N;Nebenfach;2021;21099;Modulprüfung zum Modul: Basismodul Epoche III (Moderne und Gegenwart)
20251;1077984;14428;Korpusgrammatik der slavischen Sprachen;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2010;20701;Aktuelle Probleme der slavistischen Sprachwissenschaft II
20251;1077984;14428;Korpusgrammatik der slavischen Sprachen;88;Master;146;Slavische Philologie;---;M0;;H;Hauptfach;2017;22099;Modulprüfung zum Modul: Angewandte Strukturierung und Analyse linguistischer Daten
20251;1077989;14442;Translational Turn;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2023;11099;Modulprüfung zum Modul: Kultur und Medien Slavistik I
20251;1077989;14442;Translational Turn;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24114;Begleitkurs zu Themen der Kultur- und Medienwissenschaften: m
20251;1077992;14418;Geschichte der russischen Sprache;35;Lehramt Gymnasium (modularisiert);139;Russisch;---;U3;;U;Unterrichtsfach;2023;10699;Modulprüfung zum Modul: Aufbaumodul russistische Sprachwissenschaft
20251;1077992;14418;Geschichte der russischen Sprache;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2010;20103;Historische slavistische Sprachwissenschaft
20251;1077997;11392;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10402;Analyse und Planung von Grundschulunterricht
20251;1077997;11392;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10401;Analyse und Planung von Grundschulunterricht
20251;1077998;11932;Classroom management;31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10401;Zentrale Problemstellungen der Grundschulpädagogik und -didaktik
20251;1077998;11932;Classroom management;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10402;Zentrale Problemstellungen der Grundschulpädagogik und -didaktik
20251;1078000;11380;Kinder erschließen sich ihre Lebenswelt durch Ordnen, Sortieren und Vergleichen;31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10399;Modulprüfung zum Modul: Lernbereichsdidaktiken II: Problemstellungen der Sachunterrichtsdidaktik
20251;1078000;11380;Kinder erschließen sich ihre Lebenswelt durch Ordnen, Sortieren und Vergleichen;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10399;Modulprüfung zum Modul: Lernbereichsdidaktiken II: Problemstellungen der Sachunterrichtsdidaktik
20251;1078003;14443;Städtische Räume - Stadttexte in den slavischen Kulturen;83;Bachelor;146;Slavische Philologie;---;H1;;H;Hauptfach;2023;11099;Modulprüfung zum Modul: Kultur und Medien Slavistik I
20251;1078003;14443;Städtische Räume - Stadttexte in den slavischen Kulturen;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22109;Themen der Literaturwissenschaft: i
20251;1078003;14443;Städtische Räume - Stadttexte in den slavischen Kulturen;88;Master;146;Slavische Philologie;---;M0;;H;Hauptfach;2017;20999;Modulprüfung zum Modul: Erweiterung Slavistische Kultur- und Medienwissenschaft B
20251;1078004;11381;Außerschulisches Lernen im Sachunterricht;31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10399;Modulprüfung zum Modul: Lernbereichsdidaktiken II: Problemstellungen der Sachunterrichtsdidaktik
20251;1078004;11381;Außerschulisches Lernen im Sachunterricht;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10399;Modulprüfung zum Modul: Lernbereichsdidaktiken II: Problemstellungen der Sachunterrichtsdidaktik
20251;1078008;11960;"Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus &#8222;Lernen & Leistung &#8211; Leistung & Lernen&#8220;";31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10699;Modulprüfung zum Modul: Grundschulpädagogik III: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule
20251;1078008;11960;"Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus &#8222;Lernen & Leistung &#8211; Leistung & Lernen&#8220;";34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10699;Modulprüfung zum Modul: Grundschulpädagogik III: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule
20251;1078008;11960;"Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus &#8222;Lernen & Leistung &#8211; Leistung & Lernen&#8220;";36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10699;Modulprüfung zum Modul: Grundschulpädagogik III: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule
20251;1078009;11919;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10402;Analyse und Planung von Grundschulunterricht
20251;1078009;11919;Analyse und Planung von Grundschulunterricht (Begleitseminar zum zusätzlichen studienbegleitenden Praktikum);34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10401;Analyse und Planung von Grundschulunterricht
20251;1078010;11405;Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus: Interessen von Grundschulkindern fördern;31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10699;Modulprüfung zum Modul: Grundschulpädagogik III: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule
20251;1078010;11405;Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus: Interessen von Grundschulkindern fördern;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10699;Modulprüfung zum Modul: Grundschulpädagogik III: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule
20251;1078011;14422;Poetik der Ökonomie und des Geldes;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22115;Kernveranstaltung zu Themen der Literaturwissenschaft: n
20251;1078011;14422;Poetik der Ökonomie und des Geldes;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;24115;Kernveranstaltung zu Themen der Kultur- und Medienwissenschaften: n
20251;1078014;11911;Von der Alltagssprache zur Bildungssprache im Sachunterricht;31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10399;Modulprüfung zum Modul: Lernbereichsdidaktiken II: Problemstellungen der Sachunterrichtsdidaktik
20251;1078014;11911;Von der Alltagssprache zur Bildungssprache im Sachunterricht;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10399;Modulprüfung zum Modul: Lernbereichsdidaktiken II: Problemstellungen der Sachunterrichtsdidaktik
20251;1078019;11936;"Hausaufgaben in der Grundschule &#8211; Theorie, Empirie, Praxis";31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10401;Zentrale Problemstellungen der Grundschulpädagogik und -didaktik
